assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,None,None,0,233849,0,0,0,0,0.0,505,26,0,1,-0.5,-0.5,0,Archie,0.0,0,0,0.0,524,48,551,False,0.0,520,48,0,,None,40,0,0,0,233849.jpg,0.0,0,0,Mair,0.1,False,None,a,14,45,0.0,474,18,0,7492,109,4340,141,0.0,0.0,Mair,0
0,0,0,0,0,0,232667,0,0,-1,1,0.0,484,182,0,2,0.0,0.0,0,Akin,0.0,0,0,0.0,505,180,552,False,0.0,501,180,0,Joined St Mirren on loan until the end of the season on 8/1. - Expected back 01 Aug,2020-01-08T10:30:20.484548Z,39,0,0,0,232667.jpg,0.0,0,0,Famewo,0.1,False,None,n,14,45,0.0,453,172,0,5382,160,5103,107,0.0,0.0,Famewo,0
1,0,105,None,None,3,139110,0,0,-3,3,237.5,141,86,0,3,0.5,0.5,1,Ondrej,1.0,7,0,43.1,287,132,601,False,108.4,347,144,587,,None,47,0,0,0,139110.jpg,2.5,0,0,Duda,0.1,False,None,a,14,45,85.0,272,140,20,20314,345,12836,1587,0.2,4.3,Duda,0
0,0,40,None,None,1,76306,0,0,0,0,64.3,291,157,0,3,-0.5,-0.5,0,Lukas,0.0,6,0,16.4,380,163,602,False,31.8,417,171,336,,None,45,0,0,0,76306.jpg,1.7,0,0,Rupp,0.0,False,None,a,14,45,71.0,296,145,10,1485,12,931,56,0.0,2.2,Rupp,0
0,0,3,None,None,0,439485,0,0,0,0,0.0,590,242,0,3,0.8,0.8,1,Josh,1.0,0,0,0.0,603,243,632,False,0.0,600,240,1,,None,45,0,0,0,439485.jpg,1.0,0,0,Martin,0.0,False,None,a,14,45,0.0,576,238,1,47,47,6,6,0.2,0.2,Martin,0
4,9,216,100,100,3,178304,0,0,-5,5,161.2,197,29,1,4,0.0,1.5,1,Lys,0.5,11,5,90.0,129,26,70,False,267.6,225,27,1019,,2019-12-08T16:00:13.029423Z,45,0,0,0,178304.jpg,3.0,0,0,Mousset,3.2,False,None,a,15,49,482.0,59,26,72,921453,5937,747637,17912,0.1,16.0,Mousset,1
2,8,532,100,100,11,63426,0,0,2,-2,483.0,38,5,1,2,3.0,7.5,7,Enda,3.5,28,2,128.1,66,7,291,False,531.6,65,23,2625,,2020-03-07T17:30:22.251104Z,52,0,0,0,63426.jpg,3.9,0,0,Stevens,4.0,False,None,a,15,49,265.0,126,19,117,602472,4496,356478,36216,0.7,22.5,Stevens,5
0,0,2,None,None,0,87121,0,0,-3,3,0.3,457,167,0,2,0.0,1.5,1,Kieron,0.5,0,0,0.0,545,200,292,False,0.0,541,200,5,,None,42,0,0,0,87121.jpg,1.0,0,0,Freeman,0.1,False,None,a,15,49,0.0,498,193,1,5800,163,11590,148,0.1,0.2,Freeman,0
1,6,483,50,25,10,146610,-1,1,1,-1,228.0,148,33,1,2,-0.2,0.1,0,Jack,0.0,25,0,97.2,116,25,293,False,507.2,77,26,2520,Knee injury - 50% chance of playing,2020-06-17T11:00:21.732857Z,46,0,0,0,146610.jpg,3.4,0,0,O'Connell,2.7,False,None,d,15,49,236.0,137,21,96,532998,115,378079,32275,0.0,20.9,O'Connell,3
4,7,499,None,None,11,82691,0,0,6,-6,378.9,71,13,1,2,3.0,7.5,7,George,3.5,28,2,103.3,97,16,294,False,461.0,97,34,2700,,None,51,0,0,0,82691.jpg,4.1,0,0,Baldock,12.4,False,None,a,15,49,192.0,172,34,122,1592289,11992,731443,50479,0.7,23.9,Baldock,6
1,4,460,0,100,11,108416,0,0,1,-1,13.3,392,143,0,2,0.0,3.5,3,John,1.5,25,0,88.9,132,33,295,False,462.8,96,33,2557,Suspended until 02 Jul,2020-06-21T14:30:21.128190Z,46,0,0,0,108416.jpg,3.3,1,0,Egan,3.8,False,None,s,15,49,412.0,68,2,97,507038,8609,233960,77238,0.3,21.1,Egan,2
0,0,0,0,0,0,18832,0,0,-1,1,0.0,469,171,9,2,0.0,0.0,0,Richard,0.0,0,0,0.0,491,169,296,False,0.0,487,169,0,Contract terminated by mutual consent on 10/1,2020-01-10T20:30:14.424021Z,39,0,0,0,18832.jpg,0.0,0,0,Stearman,2.0,False,None,u,15,49,0.0,436,159,0,132470,280,187580,1243,0.0,0.0,Stearman,0
4,15,486,100,100,10,153723,0,0,9,-9,354.3,77,15,5,2,2.0,5.5,5,John,2.5,22,4,119.9,74,11,297,False,430.0,124,47,2179,,2019-12-29T18:30:20.904666Z,49,0,0,0,153723.jpg,4.6,0,0,Lundstram,41.7,False,None,a,15,49,411.0,69,3,133,4135602,18777,1801585,84302,0.5,27.1,Lundstram,5
0,9,125,100,100,3,18867,0,0,-4,4,152.2,209,31,1,4,1.5,4.5,4,Billy,2.0,8,3,53.1,241,35,298,False,132.6,322,36,801,,2019-09-14T17:00:16.602437Z,56,0,0,0,18867.jpg,2.2,1,0,Sharp,0.6,False,None,a,15,49,256.0,129,38,44,97153,746,120423,4613,0.4,7.9,Sharp,1
0,0,0,100,100,0,213280,0,0,-2,2,0.0,552,51,0,1,-0.5,0.5,0,Jake,0.0,0,0,0.0,566,66,299,False,0.0,562,66,0,,2019-10-21T21:30:15.275741Z,43,0,0,0,213280.jpg,0.0,0,0,Eastwood,0.1,False,None,a,15,49,0.0,530,45,0,2541,75,14517,85,0.0,0.0,Eastwood,0
0,0,0,0,0,0,59614,0,0,-3,3,0.0,624,258,0,3,0.0,0.0,0,Mark,0.0,0,0,0.0,628,258,300,False,0.0,626,256,0,Joined ADO Den Haag on loan until the end of the season on 31/1. - Expected back 01 Aug,2019-08-08T17:30:15.368429Z,52,0,0,0,59614.jpg,0.0,0,0,Duffy,0.0,False,None,n,15,49,0.0,621,258,0,374,10,5295,10,0.0,0.0,Duffy,0
2,13,434,100,75,8,47247,-1,1,-1,1,609.4,21,18,4,3,0.5,1.9,2,John,1.0,23,5,153.1,46,24,301,False,502.8,80,27,2260,,2020-06-17T11:00:21.761737Z,49,0,0,0,47247.jpg,3.7,0,0,Fleck,5.4,False,None,a,15,49,417.0,67,36,96,1066838,3181,686432,50562,0.2,19.6,Fleck,7
2,6,471,None,None,11,79934,0,0,-1,1,684.0,15,12,1,3,2.0,5.5,5,Oliver,2.5,28,1,130.7,63,37,302,False,522.8,69,21,2553,,None,49,0,0,0,79934.jpg,2.7,0,0,Norwood,0.8,False,None,a,15,49,100.0,257,133,82,116038,1563,80712,10096,0.5,16.7,Norwood,6
2,3,114,100,100,5,27436,0,0,-1,1,197.0,175,26,0,4,0.0,1.5,1,David,0.5,13,0,84.3,142,30,303,False,208.4,266,30,1370,,2020-01-18T17:00:22.896052Z,54,0,0,0,27436.jpg,2.0,0,0,McGoldrick,0.2,False,None,a,15,49,439.0,65,30,43,47980,182,53034,629,0.1,8.0,McGoldrick,2
0,4,499,None,None,11,40386,0,0,1,-1,163.3,195,48,0,2,3.0,7.5,7,Chris,3.5,28,0,81.0,153,41,423,False,550.6,58,21,2612,,None,46,0,0,0,40386.jpg,3.2,0,0,Basham,1.8,False,None,a,15,49,93.0,264,76,97,227475,9535,108282,12589,0.8,21.1,Basham,4
0,0,9,100,100,0,74854,0,0,-2,2,0.0,545,48,0,1,-0.5,0.5,0,Simon,0.0,3,0,0.8,476,35,436,False,7.8,454,35,90,,2019-12-22T12:00:21.115265Z,43,0,0,0,74854.jpg,1.0,0,2,Moore,0.1,False,None,a,15,49,0.0,521,42,1,5337,643,7574,240,0.0,0.2,Moore,0
0,0,38,None,None,1,49083,0,0,-5,5,77.4,270,150,0,3,0.5,2.5,2,Luke,1.0,5,0,14.9,385,166,441,False,46.2,396,164,360,,None,50,0,0,0,49083.jpg,1.2,0,0,Freeman,0.1,False,None,a,15,49,25.0,361,172,13,4998,86,10508,189,0.2,2.6,Freeman,2
0,0,31,None,None,0,7645,0,0,-4,4,4.7,420,155,0,2,-0.5,0.5,0,Phil,0.0,3,0,4.5,436,156,444,False,39.0,407,151,128,,None,41,0,0,0,7645.jpg,1.0,0,0,Jagielka,0.4,False,None,a,15,49,2.0,426,158,4,20155,437,48814,447,0.0,1.0,Jagielka,0
2,1,73,0,0,2,171975,0,0,-6,6,72.8,276,151,1,3,0.0,0.0,0,Callum,0.0,6,1,30.4,330,145,453,False,79.8,372,157,669,Joined West Bromwich Albion on loan until the end of the season on 29/1. - Expected back 01 Aug,2020-01-29T10:30:22.129197Z,49,0,0,0,171975.jpg,2.1,0,0,Robinson,0.2,False,None,n,15,49,156.0,201,109,33,49916,16,97684,84,0.0,6.7,Callum Robinson,1
0,0,0,0,0,0,90518,0,0,-5,5,0.6,454,210,0,3,0.0,0.0,0,Ravel,0.0,0,0,0.2,486,212,456,False,0.0,581,226,12,Joined Middlesbrough on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T21:00:15.307952Z,45,0,0,0,90518.jpg,1.0,0,0,Morrison,0.1,False,None,n,15,49,4.0,419,194,1,4313,4,14127,43,0.0,0.2,Morrison,0
1,14,564,0,100,11,172649,0,0,8,-8,0.0,630,71,4,1,0.0,13.5,13,Dean,6.5,25,0,61.8,209,11,471,True,599.6,45,12,2610,Ineligible to face parent club Manchester United on 24/6. - Expected back 02 Jul,2020-06-21T13:30:20.468284Z,53,0,0,1,172649.jpg,4.7,0,81,Henderson,17.8,False,None,n,15,49,18.0,379,1,135,1972904,18377,845837,173448,1.2,25.5,Henderson,2
0,0,33,None,None,0,167878,0,0,-3,3,26.1,370,180,0,3,-0.5,0.5,0,Ben,0.0,0,0,6.3,420,179,472,False,28.4,421,174,126,,None,47,0,0,0,167878.jpg,1.0,0,0,Osborn,0.0,False,None,a,15,49,8.0,405,188,7,1658,16,3322,52,0.0,1.5,Osborn,0
0,4,211,100,100,8,169432,0,0,-3,3,151.6,211,32,0,4,1.5,4.5,4,Oliver,2.0,18,4,111.4,87,23,501,False,318.6,189,22,1591,,2020-03-07T17:30:22.692510Z,57,0,0,0,169432.jpg,2.2,0,0,McBurnie,0.5,False,None,a,15,49,646.0,37,21,62,83115,822,57395,8074,0.4,10.9,McBurnie,3
0,0,0,100,100,0,194126,0,0,-1,1,0.0,560,55,0,1,-0.5,0.5,0,Michael,0.0,0,0,0.0,573,68,521,False,0.0,569,68,0,,2020-01-05T22:00:20.835811Z,44,0,0,0,194126.jpg,0.0,0,0,Verrips,0.1,False,None,a,15,49,0.0,542,50,0,1833,126,2466,69,0.0,0.0,Verrips,0
0,0,40,100,100,0,87447,0,0,-2,2,21.5,378,183,0,3,-0.5,0.5,0,Muhamed,0.0,2,0,8.5,404,173,522,False,34.2,414,170,243,,2019-09-19T11:30:17.999997Z,43,0,0,0,87447.jpg,1.0,0,0,Bešić,0.2,False,None,a,15,49,29.0,356,169,9,12032,163,18868,279,0.0,2.1,Bešić,2
0,0,-1,None,None,0,18440,0,0,-1,1,0.3,460,71,0,4,-0.5,0.5,0,Leon,0.0,0,0,0.3,485,70,547,False,0.0,566,74,13,,None,44,0,0,0,18440.jpg,1.0,0,0,Clarke,0.1,False,None,a,15,49,4.0,417,67,1,13437,144,10630,195,0.0,0.2,Clarke,0
0,0,0,None,None,0,49384,0,0,0,0,0.0,568,227,0,3,-0.5,0.5,0,Jack,0.0,0,0,0.0,581,228,591,False,0.0,577,224,0,,None,45,0,0,0,49384.jpg,0.0,0,0,Rodwell,0.0,False,None,a,15,49,0.0,550,223,0,1652,57,906,69,0.0,0.0,Rodwell,0
0,2,41,None,None,1,83427,0,0,0,0,12.4,398,149,0,2,4.0,9.5,9,Jack,4.5,3,0,5.6,425,152,611,False,41.2,406,150,180,,None,40,0,0,0,83427.jpg,4.5,0,0,Robinson,0.5,False,None,a,15,49,2.0,425,157,9,42117,34013,8960,6425,1.1,2.2,Jack Robinson,0
0,0,39,None,None,2,207189,0,0,-2,2,16.3,386,187,0,3,2.0,5.5,5,Sander,2.5,3,0,6.7,416,177,621,False,28.8,420,173,341,,None,48,0,0,0,207189.jpg,2.2,0,0,Berge,0.1,False,None,a,15,49,20.0,372,175,13,15649,263,8889,644,0.5,2.7,Berge,0
0,0,4,None,None,0,147612,0,0,-3,3,0.5,456,69,0,4,0.0,1.5,1,Richairo,0.5,1,0,0.2,488,71,622,False,1.0,480,68,16,,None,47,0,0,0,147612.jpg,1.0,0,0,Zivkovic,0.0,False,None,a,15,49,0.0,595,82,1,2825,198,1899,159,0.1,0.2,Zivkovic,0
0,0,0,0,None,0,222786,0,0,0,0,0.0,581,210,0,2,0.0,0.5,0,Panagiotis,0.0,0,0,0.0,594,210,625,False,0.0,590,210,0,Loan deal ended on 21/6. - Unknown return date,2020-06-22T13:30:23.323187Z,45,0,0,0,222786.jpg,0.0,0,0,Retsos,0.0,False,None,n,15,49,0.0,565,204,0,693,38,442,89,0.0,0.0,Retsos,0
0,6,217,100,100,3,93100,0,0,-5,5,66.8,285,88,2,2,-0.5,0.5,0,Jannik,0.0,23,1,48.5,261,85,304,False,271.0,222,87,1135,,2020-01-23T20:00:20.107755Z,45,0,0,0,93100.jpg,2.8,0,0,Vestergaard,2.0,False,None,a,16,20,147.0,215,52,39,524521,345,455492,1139,0.0,8.7,Vestergaard,2
1,0,318,100,100,5,40146,0,0,-2,2,456.8,43,7,0,2,5.5,6.5,6,Ryan,6.0,45,1,97.7,113,23,305,False,333.4,179,64,2112,,2019-10-25T21:00:19.447070Z,48,0,0,0,40146.jpg,2.2,1,0,Bertrand,0.8,False,None,a,16,20,186.0,177,37,55,69383,1830,92023,1013,1.3,11.5,Bertrand,3
1,0,91,100,100,1,213482,0,0,-4,4,43.6,324,109,0,2,5.5,6.5,6,Yan,6.0,19,0,22.7,361,129,306,False,108.8,346,136,733,,2019-12-12T11:30:20.748170Z,46,0,0,0,213482.jpg,1.7,0,0,Valery,0.2,False,None,a,16,20,75.0,288,90,17,9113,575,26916,260,1.3,3.7,Valery,1
0,3,433,100,100,6,171771,0,0,-1,1,30.9,354,125,0,2,5.5,6.5,6,Jan,6.0,50,1,67.6,184,49,307,False,592.0,46,14,2517,,2020-01-20T11:30:17.364475Z,44,0,0,0,171771.jpg,2.4,0,0,Bednarek,0.8,False,None,a,16,20,50.0,323,110,68,94695,1825,95829,1002,1.4,15.5,Bednarek,3
3,6,340,None,None,5,88900,0,0,-1,1,76.1,274,81,3,2,5.5,6.5,6,Jack,6.0,33,1,62.7,203,56,308,False,455.8,102,36,1917,,None,44,0,0,0,88900.jpg,3.2,0,0,Stephens,2.4,False,None,a,16,20,95.0,261,74,70,370913,5086,213707,5554,1.4,15.9,Stephens,2
0,1,85,0,0,1,80447,0,0,-4,4,3.7,423,157,0,2,0.0,0.0,0,Maya,0.0,18,0,17.7,371,134,310,False,96.8,357,137,558,Joined Sampdoria on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T21:00:15.036808Z,41,0,0,0,80447.jpg,1.2,0,0,Yoshida,0.2,False,None,n,16,20,77.0,284,86,10,16845,9,31474,128,0.0,2.4,Yoshida,1
0,0,0,0,0,0,232797,0,0,-1,1,0.0,485,183,0,2,0.0,0.0,0,Kayne,0.0,0,0,0.0,506,181,311,False,0.0,502,181,0,Joined Shrewsbury Town on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T10:30:15.652773Z,39,0,0,0,232797.jpg,0.0,0,0,Ramsay,1.4,False,None,n,16,20,0.0,454,173,0,120230,230,126613,1269,0.0,0.0,Ramsay,0
0,0,0,0,0,0,78356,0,0,0,0,0.0,635,85,0,4,0.0,0.0,0,Charlie,0.0,0,0,0.0,635,85,312,False,0.0,633,85,0,Joined West Bromwich Albion on a permanent deal on 8/8,2019-08-08T15:00:14.602505Z,60,0,0,0,78356.jpg,0.0,0,0,Austin,0.0,False,None,u,16,20,0.0,633,85,0,858,16,9200,22,0.0,0.0,Austin,0
2,31,551,None,None,4,84939,1,-1,12,-12,320.7,91,12,3,4,10.5,11.5,11,Danny,11.0,36,16,225.5,10,3,313,False,739.6,14,4,2080,,None,72,0,0,0,84939.jpg,5.0,0,0,Ings,24.6,False,None,a,16,20,1196.0,6,4,151,3732101,128357,2164950,24910,1.5,21.0,Ings,3
1,2,113,100,100,3,220598,0,0,-1,1,98.1,248,40,0,4,4.5,5.5,5,Michael,5.0,10,2,41.0,299,43,314,False,116.2,335,39,560,,2019-12-31T20:00:19.430867Z,49,0,0,0,220598.jpg,2.1,0,0,Obafemi,0.2,False,None,a,16,20,198.0,169,44,33,19329,2676,24972,707,1.0,6.7,Obafemi,1
3,4,133,75,75,3,20452,0,0,-3,3,237.7,140,23,1,4,-0.4,0.4,0,Shane,0.0,19,2,87.4,135,28,315,False,163.4,304,34,1131,Muscle injury - 75% chance of playing,2020-06-17T13:30:19.858842Z,47,0,0,0,20452.jpg,2.8,0,0,Long,2.3,False,None,d,16,20,471.0,61,28,53,229115,728,425512,9793,0.0,11.3,Long,0
0,0,0,0,0,0,153371,0,0,0,0,0.0,572,78,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,585,77,316,False,0.0,582,77,0,Joined Blackburn Rovers on a permanent deal on 13/7,2019-07-14T15:00:12.872120Z,45,0,0,0,153371.jpg,0.0,0,0,Gallagher,0.0,False,None,u,16,20,0.0,556,76,0,3092,3,5931,13,0.0,0.0,Gallagher,0
0,0,0,0,0,0,40383,0,0,-3,3,0.0,525,38,0,1,0.0,0.0,0,Fraser,0.0,0,0,0.0,542,58,317,False,0.0,538,58,0,Joined Celtic on loan until the end of the season on 22/8. - Expected back 01 Aug,2019-08-22T21:00:16.083355Z,42,0,0,0,40383.jpg,0.0,0,0,Forster,0.3,False,None,n,16,20,0.0,494,30,0,3364,17,50023,93,0.0,0.0,Forster,0
0,5,360,100,100,5,58376,0,0,0,0,10.0,408,5,1,1,5.5,6.5,6,Alex,6.0,27,0,49.1,257,15,318,False,482.0,87,15,1800,,2019-09-26T13:00:09.737144Z,45,0,0,1,58376.jpg,3.7,0,59,McCarthy,3.7,False,None,a,16,20,0.0,551,52,74,466641,17544,250800,9916,1.3,16.4,McCarthy,0
0,3,166,None,None,2,107265,0,0,-3,3,0.0,532,43,1,1,-0.5,0.5,0,Angus,0.0,25,0,22.1,364,23,319,False,219.4,261,23,900,,None,42,0,0,0,107265.jpg,2.9,0,30,Gunn,1.4,False,None,a,16,20,0.0,504,36,29,261215,620,252509,1665,0.0,6.9,Gunn,0
1,6,300,100,100,5,83283,0,0,-3,3,402.9,61,48,2,3,8.5,9.5,9,Nathan,9.0,43,4,135.5,61,35,320,False,373.4,159,58,2043,,2020-02-15T14:30:17.921095Z,62,0,0,0,83283.jpg,3.2,0,0,Redmond,0.6,False,None,a,16,20,575.0,49,25,78,105100,4396,204890,842,1.5,12.6,Redmond,2
4,6,472,100,100,7,101178,0,0,-3,3,758.6,10,8,0,3,2.5,3.5,3,James,3.0,52,4,181.9,28,15,321,False,662.0,26,7,2700,,2020-02-05T22:00:18.700245Z,57,0,1,0,101178.jpg,3.2,0,0,Ward-Prowse,1.4,False,None,a,16,20,395.0,74,39,96,329926,2751,303747,3775,0.5,16.8,Ward-Prowse,7
0,0,0,0,0,0,96787,0,0,-3,3,0.0,625,259,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,629,259,322,False,0.0,627,257,0,Joined Celtic on loan until the end of the season on 30/8. - Expected back 01 Aug,2019-08-31T00:00:09.798881Z,52,0,0,0,96787.jpg,0.0,0,0,Elyounoussi,0.0,False,None,n,16,20,0.0,622,259,0,367,4,3406,4,0.0,0.0,Elyounoussi,0
2,8,203,100,100,5,91047,0,0,-3,3,184.0,182,114,1,3,12.5,13.5,13,Stuart,13.0,18,4,77.0,161,84,323,False,279.8,212,85,1215,,2020-03-05T14:00:19.096572Z,52,0,0,0,91047.jpg,3.2,0,0,Armstrong,0.4,False,None,a,16,20,307.0,102,56,71,55082,15713,39880,2509,2.5,13.7,Armstrong,3
0,0,0,0,0,0,151086,0,0,-4,4,0.0,598,247,0,3,0.0,0.0,0,Mario,0.0,0,0,0.0,611,248,324,False,0.0,608,245,0,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Aug,2019-09-02T23:30:15.367440Z,46,0,0,0,151086.jpg,0.0,0,0,Lemina,0.0,False,None,n,16,20,0.0,586,244,0,1499,11,10705,16,0.0,0.0,Lemina,0
3,1,371,100,100,7,132015,0,0,-2,2,438.1,51,39,0,3,2.5,3.5,3,Pierre-Emile,3.0,48,0,118.4,76,43,325,False,444.2,109,38,2537,,2019-11-11T12:00:14.839134Z,48,0,0,0,132015.jpg,2.4,0,0,Højbjerg,0.4,False,None,a,16,20,301.0,105,58,69,53343,830,78695,760,0.6,14.4,Højbjerg,5
0,0,0,100,100,0,204481,0,0,-1,1,0.0,563,224,0,3,-0.5,0.5,0,Tyreke,0.0,0,0,0.0,576,225,326,False,0.0,572,221,0,,2019-08-02T13:30:09.188463Z,44,0,0,0,204481.jpg,0.0,0,0,Johnson,0.0,False,None,a,16,20,0.0,545,220,0,3708,57,4349,65,0.0,0.0,Johnson,0
0,0,0,0,0,0,193109,0,0,-1,1,0.0,559,223,0,3,0.0,0.0,0,Callum,0.0,0,0,0.0,572,224,327,False,0.0,568,220,0,Joined De Graafschap on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T22:00:17.543300Z,44,0,0,0,193109.jpg,0.0,0,0,Slattery,0.3,False,None,n,16,20,0.0,541,219,0,32585,8,33442,195,0.0,0.0,Slattery,0
0,0,203,None,None,3,78056,0,0,-2,2,162.7,196,120,0,3,-0.5,0.5,0,Oriol,0.0,32,0,44.3,283,130,328,False,238.8,246,97,1308,,None,43,0,0,0,78056.jpg,1.6,0,0,Romeu Vidal,1.4,False,None,a,16,20,41.0,331,160,36,190501,836,182108,2330,0.0,8.4,Oriol Romeu,3
0,0,56,100,100,0,158534,0,0,-6,6,44.4,321,107,0,2,0.5,1.5,1,Kyle,1.0,6,0,12.9,391,142,337,False,65.4,381,146,314,,2020-02-20T14:00:20.750910Z,44,0,0,0,158534.jpg,1.4,0,0,Walker-Peters,0.5,False,None,a,16,20,18.0,376,139,7,105126,111,310286,253,0.2,1.6,Walker-Peters,0
3,0,99,None,None,3,200439,0,0,-7,7,158.4,199,30,0,4,0.5,1.5,1,Che,1.0,12,0,44.4,282,40,437,False,74.8,376,47,726,,None,53,0,0,0,200439.jpg,1.7,0,0,Adams,0.3,False,None,a,16,20,220.0,151,42,40,32744,212,94810,258,0.2,7.5,Adams,0
2,3,151,0,0,2,431131,0,0,-3,3,153.4,207,125,1,3,0.0,0.0,0,Moussa,0.0,14,2,62.9,202,103,438,False,224.4,257,102,920,Suspended until 05 Jul,2020-03-07T17:30:22.505544Z,52,0,0,0,431131.jpg,2.2,1,0,Djenepo,0.1,False,None,s,16,20,252.0,132,74,40,30755,4,34153,125,0.0,7.7,Djenepo,4
0,0,0,0,0,0,167075,0,0,-3,3,0.0,535,203,0,2,0.0,0.0,0,Wesley,0.0,0,0,0.0,551,202,485,False,0.0,547,202,0,Joined Antwerp on loan until the end of the season on 2/9. - Expected back 01 Aug,2019-09-02T23:30:15.561045Z,42,0,0,0,167075.jpg,0.0,0,0,Hoedt,0.0,False,None,n,16,20,0.0,507,195,0,1123,11,5055,22,0.0,0.0,Hoedt,0
3,0,99,100,100,1,128198,0,0,0,0,203.7,167,105,0,3,0.5,1.5,1,Sofiane,1.0,17,0,62.0,208,106,508,False,149.4,312,132,753,,2020-02-15T15:30:13.719200Z,55,0,0,0,128198.jpg,1.7,0,0,Boufal,0.1,False,None,a,16,20,267.0,124,69,34,16301,75,18305,126,0.2,6.2,Boufal,2
1,0,46,100,100,1,135720,0,0,-3,3,26.0,371,134,0,2,-0.5,0.5,0,Kevin,0.0,8,0,8.9,401,148,532,False,58.4,385,147,275,,2019-12-19T15:00:20.159210Z,42,0,0,0,135720.jpg,1.5,1,0,Danso,0.0,False,None,a,16,20,6.0,411,151,9,4120,68,4014,76,0.0,2.1,Danso,0
0,0,0,None,None,0,200088,0,0,-1,1,0.0,561,76,0,4,-0.5,0.5,0,Daniel,0.0,0,0,0.0,574,75,535,False,0.0,570,75,0,,None,44,0,0,0,200088.jpg,0.0,0,0,N'Lundulu,0.1,False,None,a,16,20,0.0,543,73,0,10716,82,9299,109,0.0,0.0,N'Lundulu,0
0,0,0,None,None,0,198044,0,0,0,0,0.0,496,23,0,1,-0.5,0.5,0,Harry,0.0,0,0,0.0,515,45,548,False,0.0,511,45,0,,None,40,0,0,0,198044.jpg,0.0,0,0,Lewis,0.1,False,None,a,16,20,0.0,465,15,0,15135,121,8638,234,0.0,0.0,Lewis,0
0,0,21,100,100,1,214466,0,0,0,0,10.3,404,190,0,3,0.5,1.5,1,William,1.0,3,0,6.5,418,178,584,False,23.4,425,176,164,,2020-03-05T14:00:19.615123Z,45,0,0,0,214466.jpg,2.0,0,0,Smallbone,0.0,False,None,a,16,20,33.0,348,166,6,886,52,520,42,0.2,1.3,Smallbone,0
0,0,3,None,None,0,203389,0,0,0,0,0.0,578,232,0,3,0.8,1.8,1,Nathan,1.0,0,0,2.0,457,194,633,False,3.0,472,202,2,,None,45,0,0,0,203389.jpg,1.0,0,0,Tella,0.0,False,None,a,16,20,17.0,381,178,1,18,18,1,1,0.2,0.2,Tella,0
0,0,94,100,100,0,115556,0,0,-2,2,90.1,259,74,0,2,3.0,2.0,2,Ben,2.0,14,0,27.1,345,123,329,False,147.4,314,122,720,,2020-03-08T15:00:19.273544Z,53,0,0,0,115556.jpg,1.2,0,0,Davies,0.1,False,None,a,17,6,36.0,344,123,12,10200,972,16521,240,0.4,2.3,Davies,2
1,4,307,100,100,3,39194,0,0,-3,3,54.8,304,99,2,2,1.0,0.0,0,Jan,0.0,23,1,49.6,255,81,330,False,376.6,156,59,1543,,2019-11-01T14:00:13.161821Z,52,0,0,0,39194.jpg,2.7,0,0,Vertonghen,1.6,False,None,a,17,6,63.0,306,101,52,133402,586,268565,1248,0.0,10.0,Vertonghen,2
2,2,460,None,None,4,55605,0,0,-2,2,194.1,178,42,1,2,1.0,0.0,0,Toby,0.0,36,1,98.5,112,22,331,False,643.0,30,8,2417,,None,53,1,0,0,55605.jpg,2.4,0,0,Alderweireld,4.6,False,None,a,17,6,148.0,214,51,66,347512,1637,562903,4215,0.0,12.5,Alderweireld,4
1,1,352,100,100,2,173904,0,0,-2,2,27.0,367,132,0,2,3.0,2.0,2,Davinson,2.0,32,0,56.5,227,69,333,False,464.6,95,32,1980,,2020-03-11T11:00:17.618134Z,53,0,0,0,173904.jpg,1.8,0,0,Sánchez,0.9,False,None,a,17,6,72.0,295,96,41,44767,1390,80266,481,0.4,7.7,Sánchez,5
0,0,0,0,0,0,77794,0,0,0,0,0.0,634,215,0,2,0.0,0.0,0,Kieran,0.0,0,0,0.0,634,215,334,False,0.0,632,215,0,Joined Atletico Madrid on a permanent deal on 17/7,2019-07-18T09:00:08.860585Z,55,0,0,0,77794.jpg,0.0,0,0,Trippier,0.1,False,None,u,17,6,0.0,632,215,0,1707,34,15494,49,0.0,0.0,Trippier,0
