assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
2,0,270,100,100,11,230046,None,,0,0,-2,2,234.7,123,85,5,,0,3,1.8,1.3,2,Douglas Luiz,1.8,28,0,68.7,171,92,52,False,320.8,170,66,2100,,2020-12-12T15:00:17.663312Z,48,0,0,None,0,,230046.jpg,2.4,1,0,Soares de Paulo,0.2,False,None,a,2,7,129.0,208,105,57,30249,182,45569,315,0.4,11.9,Douglas Luiz,5
1,4,219,100,100,7,88894,2,,0,0,-1,1,452.1,40,31,4,,1,3,1.0,0.5,1,Ross,1.0,18,3,107.5,74,46,106,False,233.8,226,93,1204,,2020-11-21T17:30:18.042216Z,59,0,0,None,0,,88894.jpg,3.1,0,0,Barkley,0.9,False,None,a,2,7,388.0,62,34,62,511628,560,505774,3420,0.2,10.5,Barkley,0
2,8,416,100,100,11,199796,None,,0,0,0,0,277.8,94,21,None,,1,2,0.0,-0.5,0,Matthew,0.0,26,0,78.2,131,30,496,False,422.8,101,38,1912,,2021-02-13T22:30:20.186466Z,50,0,0,None,0,,199796.jpg,3.9,0,0,Cash,0.8,False,None,a,2,7,79.0,271,86,85,211053,1350,192357,1239,0.0,17.0,Cash,6
6,9,369,None,None,14,178301,None,,0,0,6,-6,446.7,42,2,None,,3,4,2.8,2.3,2,Ollie,2.8,30,10,230.2,8,2,514,False,573.2,38,5,2520,,None,66,0,1,3,0,,178301.jpg,4.3,0,0,Watkins,27.0,False,None,a,2,7,1287.0,2,1,120,3949456,27374,1967102,107852,0.4,18.2,Watkins,1
3,4,271,100,75,10,110504,4,,0,0,-1,1,301.9,84,59,1,,1,3,1.8,1.0,1,Bertrand,1.8,18,5,121.1,54,31,540,False,341.6,160,61,1521,,2021-03-12T23:00:28.122125Z,59,0,0,None,0,,110504.jpg,3.5,0,0,Traoré,1.1,False,None,a,2,7,568.0,42,23,90,222353,1629,149254,10724,0.3,15.3,Traoré,0
0,0,53,None,None,2,232653,None,,0,0,0,0,59.4,290,163,None,,0,3,1.0,0.5,0,Jacob,1.0,3,0,14.3,374,169,554,False,41.8,401,170,383,,None,45,0,0,None,0,,232653.jpg,1.4,0,0,Ramsey,0.1,False,None,a,2,7,44.0,332,159,18,15000,188,12553,183,0.2,4.0,Ramsey,0
0,0,21,None,None,1,122775,5,,0,0,0,0,25.1,364,179,None,,0,3,1.2,0.7,2,Morgan,1.2,3,0,4.9,436,188,647,False,19.2,435,184,222,,None,55,0,0,None,0,,122775.jpg,1.0,0,0,Sanson,0.0,False,None,a,2,7,7.0,406,191,8,594,32,418,46,0.2,1.5,Sanson,3
0,0,0,None,None,0,465390,None,,0,0,0,0,0.0,619,248,None,,0,3,0.0,-0.5,0,Kaine,0.0,0,0,0.0,634,249,671,False,0.0,630,248,0,,None,45,0,0,None,0,,465390.jpg,0.0,0,0,Hayden,0.0,False,None,a,2,7,0.0,607,247,0,191,17,114,12,0.0,0.0,Hayden,0
0,0,0,None,None,0,478912,None,,0,0,0,0,0.0,621,250,None,,0,3,0.0,-0.5,0,Carney,0.0,0,0,0.0,635,250,672,False,0.0,632,250,0,,None,45,0,0,None,0,,478912.jpg,0.0,0,0,Chukwuemeka,0.0,False,None,a,2,7,0.0,609,249,0,158,16,86,11,0.0,0.0,Chukwuemeka,0
0,0,0,None,None,0,481624,None,,0,0,0,0,0.0,623,252,None,,0,3,0.0,-0.5,0,Jaden,0.0,0,0,0.0,637,252,683,False,0.0,634,252,0,,None,45,0,0,None,0,,481624.jpg,0.0,0,0,Philogene-Bidace,0.0,False,None,a,2,7,0.0,611,251,0,70,20,33,7,0.0,0.0,Philogene-Bidace,0
0,0,0,0,0,0,20529,None,,0,0,-2,2,0.0,640,79,None,,0,4,0.0,0.0,0,Glenn,0.0,0,0,0.0,651,80,53,False,0.0,648,77,0,Joined Watford on loan until the end of the season on 1/9. - Expected back 01 Jul,2020-09-02T09:00:10.449975Z,48,0,0,None,0,,20529.jpg,0.0,0,0,Murray,0.1,False,None,u,3,36,0.0,632,80,0,5020,0,18656,20,0.0,0.0,Murray,0
1,2,198,100,100,4,39155,5,,0,0,-3,3,284.2,91,63,None,,0,3,4.2,4.7,3,Adam,4.7,12,1,67.4,179,96,54,False,198.4,246,101,1178,,2021-01-07T17:00:15.322102Z,62,0,0,None,0,,39155.jpg,2.0,0,0,Lallana,0.5,False,None,a,3,36,195.0,154,89,47,41093,473,94582,7154,0.8,7.6,Lallana,0
6,9,369,None,None,7,60307,1,,0,0,-2,2,819.6,6,6,1,,0,3,3.8,4.3,6,Pascal,4.3,18,2,159.1,33,22,57,False,450.4,80,26,1693,,None,58,0,1,1,0,,60307.jpg,3.4,0,0,Groß,0.5,False,None,a,3,36,322.0,84,46,84,145321,300,129875,7669,0.7,14.5,Groß,1
0,0,0,0,0,0,61933,None,,0,0,-2,2,0.0,538,216,None,,0,2,0.0,0.0,0,Shane,0.0,0,0,0.0,562,215,58,False,0.0,554,215,0,Joined Celtic on loan until the end of the season on 2/9. - Expected back 01 Jul,2020-09-02T09:00:10.465117Z,43,0,0,None,0,,61933.jpg,0.0,0,0,Duffy,0.0,False,None,u,3,36,0.0,518,209,0,662,0,5525,5,0.0,0.0,Duffy,0
0,0,38,100,100,0,66242,None,,0,0,-2,2,5.1,421,194,None,,0,3,0.2,0.7,1,Davy,0.7,2,0,8.2,409,177,59,False,24.0,427,180,209,,2021-02-11T17:00:28.458290Z,48,0,0,None,0,,66242.jpg,1.3,0,0,Pröpper,0.0,False,None,a,3,36,52.0,315,154,9,1866,12,6878,32,0.1,1.9,Pröpper,0
0,0,0,0,0,0,74471,None,,0,0,0,0,0.0,663,267,None,,0,3,0.0,0.0,0,Aaron,0.0,0,0,0.0,671,267,60,False,0.0,668,267,0,Joined Shanghai SIPG on a permanent deal on 28/8,2020-08-29T10:00:06.731343Z,50,0,0,None,0,,74471.jpg,0.0,0,0,Mooy,0.0,False,None,u,3,36,0.0,659,267,0,9990,0,11297,2,0.0,0.0,Mooy,0
0,0,206,100,75,4,78916,None,,0,0,-3,3,135.8,201,49,None,,0,2,0.2,0.5,0,Dan,0.7,21,0,50.1,246,79,61,False,219.6,235,95,1514,,2021-03-14T15:00:17.842923Z,42,1,0,None,0,,78916.jpg,1.9,0,0,Burn,0.7,False,None,a,3,36,149.0,189,45,39,80620,366,79847,3702,0.2,9.3,Burn,5
0,12,486,100,100,8,83299,None,,0,0,0,0,120.8,213,52,3,,3,2,5.2,5.7,6,Lewis,5.7,33,4,105.3,77,12,62,False,558.8,44,9,2340,,2020-10-18T15:00:19.802843Z,50,1,0,None,0,,83299.jpg,3.9,1,0,Dunk,8.9,False,None,a,3,36,372.0,68,2,101,850623,6515,731410,76330,1.1,20.2,Dunk,4
0,0,0,0,0,0,86153,None,,0,0,0,0,0.0,585,228,None,,0,2,0.0,0.0,0,Martín,0.0,0,0,0.0,604,227,63,False,0.0,598,227,0,Joined Real Betis on a permanent deal on 25/8,2020-08-25T16:00:07.591453Z,45,0,0,None,0,,86153.jpg,0.0,0,0,Montoya,0.0,False,None,u,3,36,0.0,569,223,0,210,0,1054,1,0.0,0.0,Montoya,0
0,0,0,25,0,0,93284,None,,0,0,-2,2,0.0,648,81,None,,0,4,-0.1,0.0,0,Florin,0.0,0,0,0.0,657,82,64,False,0.0,654,79,0,Lack of match fitness - 25% chance of playing,2020-09-12T09:00:10.364918Z,48,0,0,None,0,,93284.jpg,0.0,0,0,Andone,0.1,False,None,d,3,36,0.0,640,82,0,13683,66,31391,76,0.0,0.0,Andone,0
2,6,283,0,0,7,109345,None,,0,0,0,0,414.3,49,37,None,,1,3,0.0,0.0,0,Solomon,0.0,25,2,110.5,66,39,65,False,368.6,138,51,1670,Knee injury - Expected back 29 May,2021-02-04T00:30:21.968227Z,50,0,0,None,0,,109345.jpg,3.3,0,0,March,0.4,False,None,i,3,36,322.0,83,45,69,296274,39,288284,590,0.0,13.8,March,0
0,0,338,0,0,7,110735,None,,0,0,-2,2,89.6,248,61,None,,0,2,0.0,0.0,0,Adam,0.0,27,0,64.5,185,49,66,False,346.4,155,62,1964,Ankle injury - Expected back 12 Apr,2021-02-06T18:00:25.824469Z,43,0,0,None,0,,110735.jpg,2.8,0,0,Webster,0.9,False,None,i,3,36,209.0,144,19,61,111211,84,244013,1254,0.0,14.2,Webster,3
1,10,345,100,100,6,111478,None,,0,0,-1,1,315.2,79,18,None,,2,2,3.8,4.3,10,Joël,4.3,24,1,88.7,97,22,67,False,426.6,97,36,1830,,2021-02-01T16:30:27.085591Z,44,0,0,None,0,,111478.jpg,3.3,0,0,Veltman,2.0,False,None,a,3,36,143.0,192,47,75,244728,4748,113009,17343,1.0,17.0,Veltman,3
2,12,308,100,100,8,115382,None,,1,-1,-3,3,352.0,67,6,None,,1,4,4.5,5.0,8,Neal,5.0,29,8,171.7,24,8,68,False,407.4,112,12,2046,,2020-11-28T15:00:19.358197Z,62,0,1,3,0,,115382.jpg,3.6,0,0,Maupay,3.6,False,None,a,3,36,962.0,11,8,97,1066089,3880,974807,37322,0.8,15.6,Maupay,1
6,13,331,100,100,9,116216,3,,0,0,-2,2,602.5,20,16,2,,4,3,8.2,8.7,14,Leandro,8.7,27,4,161.7,30,20,69,False,445.8,85,29,1986,,2020-11-07T00:00:21.373051Z,58,0,0,None,0,,116216.jpg,4.1,0,0,Trossard,3.1,False,None,a,3,36,570.0,41,22,107,533052,18799,349238,38564,1.5,18.4,Trossard,2
1,0,69,100,100,0,165210,None,,0,0,-1,1,95.6,242,145,None,,0,3,-0.2,0.3,0,Alireza,0.3,7,0,30.8,315,144,71,False,52.6,392,166,259,,2021-01-11T22:30:26.203805Z,54,0,0,None,0,,165210.jpg,1.2,0,0,Jahanbakhsh,0.0,False,None,a,3,36,161.0,179,95,15,2313,19,5089,42,0.1,2.8,Jahanbakhsh,2
0,0,0,100,100,0,167473,None,,0,0,0,0,0.0,678,276,None,,0,3,-0.5,0.0,0,José,0.0,0,0,0.0,680,276,72,False,0.0,677,276,0,,2020-08-15T10:00:11.482611Z,55,0,0,None,0,,167473.jpg,0.0,0,0,Izquierdo,0.0,False,None,a,3,36,0.0,677,276,0,10395,17,10395,32,0.0,0.0,Izquierdo,0
0,0,0,0,0,0,178173,None,,0,0,-1,1,0.0,569,227,None,,0,2,0.0,0.0,0,Matthew,0.0,0,0,0.0,589,226,73,False,0.0,582,226,0,Joined Derby County on loan until the end of the season on 26/8. - Expected back 01 Jul,2020-08-26T10:30:05.746418Z,44,0,0,None,0,,178173.jpg,0.0,0,0,Clarke,0.0,False,None,u,3,36,0.0,551,222,0,339,0,712,1,0.0,0.0,Clarke,0
0,2,448,100,100,9,198869,None,,1,-1,0,0,129.2,208,51,None,,0,2,2.5,3.0,6,Ben,3.0,35,0,58.2,214,61,74,False,363.4,146,58,2472,,2020-09-14T21:30:11.221083Z,45,0,0,None,0,,198869.jpg,2.9,0,0,White,2.5,False,None,a,3,36,87.0,259,78,81,284188,1266,217170,14685,0.7,18.0,White,2
0,0,30,0,0,0,209362,None,,0,0,-1,1,32.4,352,124,None,,0,2,0.0,0.0,0,Bernardo,0.0,3,0,12.8,380,138,75,False,27.2,422,165,205,Joined Red Bull Salzburg on loan until the end of the season on 19/1,2021-01-20T23:30:17.856679Z,39,0,0,None,0,,209362.jpg,1.7,0,0,Fernandes da Silva Junior,4.3,False,None,u,3,36,69.0,288,94,5,319447,0,886903,3315,0.0,1.3,Bernardo,0
0,2,351,100,100,8,227127,None,,0,0,-1,1,198.1,153,99,None,,0,3,1.8,2.3,3,Yves,2.3,32,1,68.7,169,91,76,False,366.2,139,52,2302,,2021-01-02T20:30:19.121459Z,44,0,0,None,0,,227127.jpg,2.1,1,0,Bissouma,1.5,False,None,a,3,36,125.0,214,108,58,344809,1856,539072,2823,0.5,13.2,Bissouma,6
3,2,156,0,0,2,232792,None,,0,0,1,-1,162.9,183,45,None,,0,2,0.0,0.0,0,Tariq,0.0,15,1,46.7,254,84,77,False,147.8,292,111,887,Hamstring injury - Unknown return date,2020-12-18T14:00:20.367107Z,46,0,0,None,0,,232792.jpg,3.2,1,0,Lamptey,2.3,False,None,i,3,36,156.0,183,42,35,1223515,93,1302674,2227,0.0,7.6,Lamptey,2
1,2,87,75,100,1,233425,None,,0,0,-3,3,63.3,284,43,None,,0,4,-0.4,0.0,0,Aaron,0.0,15,2,45.0,259,38,78,False,100.8,335,38,715,Calf injury - 75% chance of playing,2021-03-31T21:30:21.257761Z,52,0,0,None,0,,233425.jpg,2.4,0,0,Connolly,0.3,False,None,d,3,36,289.0,95,36,36,83964,189,110031,386,0.0,6.9,Connolly,0
0,3,112,100,100,4,235382,None,,0,0,-3,3,136.9,198,121,None,,1,3,-0.2,0.3,0,Steven,0.3,15,1,32.8,306,141,79,False,117.6,322,140,738,,2021-01-11T22:30:26.268264Z,42,0,0,None,0,,235382.jpg,2.4,0,0,Alzate,0.6,False,None,a,3,36,72.0,285,141,29,199905,247,192114,1497,0.1,6.9,Alzate,2
1,3,112,100,100,4,243016,4,,0,0,-2,2,163.9,182,111,4,,0,3,0.5,1.0,1,Alexis,1.0,7,1,48.3,248,115,80,False,135.8,308,135,820,,2021-02-01T16:30:27.126938Z,53,0,0,None,0,,243016.jpg,2.5,0,0,Mac Allister,0.0,False,None,a,3,36,185.0,163,90,38,4562,22,7207,189,0.2,7.2,Mac Allister,1
0,0,0,100,100,0,108813,None,,0,0,0,0,0.0,492,22,None,,0,1,-0.5,0.0,0,Christian,0.0,0,0,0.0,521,49,503,False,0.0,514,50,0,,2020-09-12T09:00:11.155698Z,40,0,0,None,0,,108813.jpg,0.0,0,0,Walton,1.1,False,None,a,3,36,0.0,465,15,0,64415,151,95487,692,0.0,0.0,Walton,0
0,0,0,None,None,0,49262,None,,0,0,-1,1,0.0,473,12,None,,0,1,-0.5,0.0,0,Jason,0.0,0,0,0.0,504,41,528,False,0.0,497,42,0,,None,39,0,0,None,0,,49262.jpg,0.0,0,0,Steele,0.7,False,None,a,3,36,0.0,442,5,0,100112,1777,61415,986,0.0,0.0,Steele,0
0,0,3,0,0,0,220738,None,,0,0,0,0,0.0,599,233,None,,0,3,0.0,0.0,0,Jayson,0.0,0,0,0.0,614,234,550,False,0.0,609,233,1,Joined Preston North End on loan until the end of the season on 5/1. - Expected back 01 Jul,2021-01-11T12:00:22.222847Z,45,0,0,None,0,,220738.jpg,1.0,0,0,Molumby,0.0,False,None,u,3,36,0.0,583,229,1,2278,0,2324,4,0.0,0.2,Molumby,0
0,0,11,None,None,0,204676,None,,0,0,0,0,6.7,416,59,None,,0,4,0.2,0.7,1,Andi,0.7,0,0,9.6,403,54,574,False,9.6,463,59,118,,None,50,0,0,None,0,,204676.jpg,1.0,0,0,Zeqiri,0.1,False,None,a,3,36,80.0,267,52,5,14401,189,11949,311,0.1,1.0,Zeqiri,0
3,6,160,100,100,3,50175,None,,0,0,0,0,140.3,195,29,None,,1,4,3.5,4.0,6,Danny,4.0,12,3,69.5,166,30,588,False,175.0,267,29,902,,2020-12-30T00:00:15.304730Z,55,0,1,2,0,,50175.jpg,3.1,0,0,Welbeck,0.4,False,None,a,3,36,385.0,63,28,50,213795,1936,194630,4459,0.7,9.1,Welbeck,0
0,6,339,None,None,7,215059,None,,0,0,0,0,0.0,594,65,None,,2,1,2.8,3.3,6,Robert,3.3,17,0,35.7,293,20,597,False,355.4,151,20,1620,,None,45,0,0,None,0,,215059.jpg,3.9,0,42,Sánchez,3.5,False,None,a,3,36,0.0,578,59,71,401308,3491,138384,14979,0.7,15.8,Sánchez,0
0,0,14,None,None,0,230127,None,,0,0,-6,6,11.5,397,187,None,,0,3,-0.5,0.0,0,Percy,0.0,1,0,2.5,452,194,627,False,7.6,465,196,84,,None,49,0,0,None,0,,230127.jpg,1.5,0,0,Tau,0.0,False,None,a,3,36,6.0,411,193,3,5251,22,4406,75,0.0,0.6,Tau,0
0,0,10,100,100,1,243505,None,,0,0,0,0,3.9,428,196,None,,0,3,0.8,1.3,3,Jakub,1.3,0,0,6.9,419,184,628,False,15.2,446,189,98,,2021-01-14T22:00:27.325395Z,50,0,0,None,0,,243505.jpg,1.7,0,0,Moder,0.0,False,None,a,3,36,50.0,320,156,5,863,126,504,24,0.3,1.0,Moder,0
0,0,3,None,None,0,465572,None,,0,0,0,0,0.0,620,249,None,,0,3,-0.5,0.0,0,Reda,0.0,0,0,0.2,490,207,630,False,0.0,631,249,4,,None,45,0,0,None,0,,465572.jpg,1.0,0,0,Khadra,0.0,False,None,a,3,36,2.0,424,197,1,482,17,351,15,0.0,0.2,Khadra,0
0,0,0,None,None,0,244848,None,,0,0,0,0,0.0,605,239,None,,0,3,-0.5,0.0,0,Teddy,0.0,0,0,0.0,620,240,631,False,0.0,615,239,0,,None,45,0,0,None,0,,244848.jpg,0.0,0,0,Jenks,0.0,False,None,a,3,36,0.0,589,235,0,336,12,276,11,0.0,0.0,Jenks,0
0,0,0,0,0,0,215062,None,,0,0,0,0,0.0,595,230,None,,0,3,0.0,0.0,0,Max,0.0,0,0,0.0,610,231,632,False,0.0,604,229,0,Joined Lincoln City on a permanent deal on 1/2,2021-02-02T00:00:26.759828Z,45,0,0,None,0,,215062.jpg,0.0,0,0,Sanders,0.0,False,None,u,3,36,0.0,579,226,0,105,0,101,0,0.0,0.0,Sanders,0
0,0,0,None,None,0,440241,None,,0,0,0,0,0.0,608,242,None,,0,3,-0.5,0.0,0,Jensen,0.0,0,0,0.0,623,243,633,False,0.0,619,242,0,,None,45,0,0,None,0,,440241.jpg,0.0,0,0,Weir,0.0,False,None,a,3,36,0.0,593,238,0,621,14,484,17,0.0,0.0,Weir,0
0,0,0,None,None,0,209288,None,,0,0,-1,1,0.0,479,15,None,,0,1,-0.5,0.0,0,Thomas,0.0,0,0,0.0,509,43,662,False,0.0,502,44,0,,None,39,0,0,None,0,,209288.jpg,0.0,0,0,McGill,0.4,False,None,a,3,36,0.0,449,8,0,36802,505,8922,737,0.0,0.0,McGill,0
0,0,0,None,None,0,442229,None,,0,0,0,0,0.0,609,230,None,,0,2,-0.5,0.0,0,Michal,0.0,0,0,0.0,624,229,663,False,0.0,620,229,0,,None,45,0,0,None,0,,442229.jpg,0.0,0,0,Karbownik,0.0,False,None,a,3,36,0.0,595,225,0,964,24,654,111,0.0,0.0,Karbownik,0
0,0,0,None,None,0,486672,None,,0,0,0,0,0.0,667,270,None,,0,3,-0.5,0.0,0,Moisés,0.0,0,0,0.0,674,270,664,False,0.0,671,270,0,,None,50,0,0,None,0,,486672.jpg,0.0,0,0,Caicedo,0.0,False,None,a,3,36,0.0,663,270,0,296,14,211,19,0.0,0.0,Caicedo,0
0,0,33,100,100,0,40845,None,,0,0,-3,3,8.3,408,190,None,,0,3,0.0,0.0,0,Dale,0.0,4,0,8.0,410,178,55,False,31.0,421,178,257,,2021-02-17T18:30:27.212296Z,42,0,0,None,0,,40845.jpg,1.1,0,0,Stephens,3.3,False,None,a,4,90,41.0,336,162,8,360776,724,1017097,2436,0.0,1.9,Stephens,1
0,6,398,100,100,9,17761,None,,0,0,-2,2,88.0,252,63,None,,1,2,1.7,0.0,0,James,1.7,32,0,88.7,98,23,81,False,533.6,52,13,2430,,2020-09-17T22:00:10.017429Z,53,0,0,None,0,,17761.jpg,3.1,0,0,Tarkowski,2.5,False,None,a,4,90,260.0,111,11,83,233671,961,448846,3109,0.3,15.7,Tarkowski,4
0,0,28,100,100,0,17997,None,,0,0,-1,1,12.9,388,147,None,,0,2,0.0,0.0,0,Phil,0.0,8,0,5.9,430,162,82,False,39.4,409,159,273,,2020-11-29T21:30:18.549331Z,44,0,0,None,0,,17997.jpg,0.5,0,0,Bardsley,0.2,False,None,a,4,90,6.0,407,155,2,13025,38,43379,60,0.0,0.5,Bardsley,2
2,5,182,100,100,3,39487,5,,0,0,-2,2,61.6,287,81,None,,0,2,0.7,0.0,0,Erik,0.7,16,0,29.4,320,111,83,False,177.8,259,102,1138,,2021-02-17T18:30:27.269917Z,43,1,0,None,0,,39487.jpg,2.5,0,0,Pieters,0.5,False,None,a,4,90,55.0,313,107,45,132303,381,185746,979,0.2,10.5,Pieters,1
0,0,74,100,50,2,40145,None,,0,0,0,0,51.5,309,168,None,,0,3,0.7,0.0,0,Jack,0.7,12,0,18.9,357,161,84,False,64.4,380,164,735,,2021-03-04T13:30:22.828817Z,50,0,0,None,0,,40145.jpg,2.0,0,0,Cork,0.0,False,None,a,4,90,72.0,286,142,18,11116,2,11700,25,0.1,3.6,Cork,1
0,1,85,25,100,1,41674,None,,0,0,-2,2,12.0,393,149,None,,0,2,0.0,0.0,0,Kevin,0.0,13,0,14.0,376,136,85,False,102.6,333,131,636,Knock - 25% chance of playing,2021-03-23T20:30:23.166236Z,43,0,0,None,0,,41674.jpg,1.8,0,0,Long,0.2,False,None,d,4,90,25.0,359,130,14,12896,26,21347,156,0.0,3.3,Long,2
3,2,118,100,100,4,44683,None,,0,0,-2,2,94.5,244,40,None,,1,4,1.0,0.0,0,Jay,1.0,22,1,54.0,229,36,86,False,143.2,297,34,1120,,2021-01-01T10:30:18.225481Z,58,0,0,3,0,,44683.jpg,2.0,0,0,Rodriguez,0.4,False,None,a,4,90,308.0,88,34,47,62743,304,91230,1861,0.2,8.1,Rodriguez,3
0,7,100,0,50,6,44699,None,,0,0,0,0,230.7,129,16,None,,0,4,0.0,0.0,0,Ashley,0.0,17,3,88.1,101,22,87,False,153.6,284,33,1290,Thigh injury - Unknown return date,2021-02-21T15:00:25.419290Z,60,0,0,1,0,,44699.jpg,2.7,0,0,Barnes,0.3,False,None,i,4,90,502.0,46,21,48,160254,69,159186,1343,0.0,8.0,Barnes,4
0,7,381,100,100,8,51927,None,,0,0,-1,1,38.6,334,113,None,,1,2,2.0,0.0,0,Ben,2.0,24,2,74.6,144,35,88,False,517.8,58,17,1973,,2020-09-07T00:30:12.617922Z,49,0,0,None,0,,51927.jpg,3.9,0,0,Mee,3.2,False,None,a,4,90,187.0,158,28,86,709411,2097,497645,10927,0.4,17.6,Mee,2
3,2,428,100,100,9,60551,1,,0,0,-2,2,622.6,16,12,None,,0,3,1.7,0.0,0,Ashley,1.7,37,1,109.7,67,40,89,False,383.8,129,47,2600,,2021-01-11T12:00:21.212082Z,53,0,0,None,0,,60551.jpg,2.7,0,0,Westwood,0.4,False,None,a,4,90,89.0,256,129,77,65435,197,101637,624,0.3,14.5,Westwood,6
0,3,129,100,100,3,60586,3,,0,0,-1,1,88.5,251,149,3,,0,3,1.3,0.0,0,Johann Berg,1.3,11,2,34.7,300,139,90,False,133.2,311,136,879,,2021-02-17T21:00:23.546436Z,54,0,0,None,0,,60586.jpg,2.6,0,0,Gudmundsson,0.0,False,None,a,4,90,124.0,217,110,39,16625,69,20377,52,0.2,7.2,Gudmundsson,1
0,12,203,100,100,7,60689,None,,0,0,-3,3,189.8,160,25,None,,0,4,6.3,0.0,0,Chris,6.3,27,6,113.0,64,18,91,False,306.8,177,18,1967,,2021-01-31T17:30:27.524314Z,62,0,0,1,0,,60689.jpg,3.5,0,0,Wood,0.9,False,None,a,4,90,642.0,32,15,83,287670,4520,383762,1993,1.0,13.4,Wood,0
0,6,402,100,100,8,68983,None,,-1,1,-1,1,254.7,109,23,None,,1,2,1.7,0.0,0,Matthew,1.7,29,1,73.8,148,38,92,False,392.2,125,49,2250,,2020-09-30T20:00:20.120303Z,44,0,0,None,0,,68983.jpg,3.3,0,0,Lowton,2.4,False,None,a,4,90,90.0,253,75,82,461241,4600,285210,7867,0.4,18.6,Lowton,4
1,1,97,100,100,1,81183,None,,0,0,-2,2,137.5,197,30,None,,0,4,4.7,0.0,0,Matej,4.7,13,1,52.5,238,37,93,False,99.8,336,39,869,,2021-02-17T18:30:27.291873Z,48,0,0,None,0,,81183.jpg,1.8,0,0,Vydra,1.0,False,None,a,4,90,297.0,92,35,35,165583,5964,154595,4171,1.0,7.3,Vydra,0
0,0,0,0,0,0,83312,None,,0,0,-1,1,0.0,476,186,None,,0,2,0.0,0.0,0,Ben,0.0,0,0,0.0,506,186,94,False,0.0,499,186,0,Joined Norwich City on loan until the end of the season on 4/9. - Expected back 01 Jul,2020-09-05T11:00:07.592134Z,39,0,0,None,0,,83312.jpg,0.0,0,0,Gibson,0.1,False,None,u,4,90,0.0,445,169,0,6239,0,19905,44,0.0,0.0,Gibson,0
1,3,157,0,100,7,90517,4,,0,0,0,0,133.9,203,123,2,,0,3,0.0,0.0,0,Robbie,0.7,6,1,47.2,252,116,95,False,174.2,269,114,1047,Achilles injury - Unknown return date,2021-03-31T12:00:21.476078Z,50,0,0,None,0,,90517.jpg,2.3,0,0,Brady,0.1,False,None,i,4,90,168.0,171,91,44,13278,36,15981,62,0.1,8.8,Brady,3
0,20,564,100,100,9,98747,None,,0,0,0,0,20.0,375,2,None,,2,1,2.3,0.0,0,Nick,2.3,32,0,77.1,137,3,96,False,751.4,7,3,2520,,2021-02-10T21:30:20.183080Z,55,0,0,None,0,,98747.jpg,4.6,0,102,Pope,13.0,False,None,a,4,90,0.0,676,77,128,1014076,5531,1188293,15798,0.4,23.3,Pope,1
2,3,326,100,50,6,103914,None,,0,0,-1,1,165.7,180,43,None,,0,2,1.3,0.0,0,Charlie,1.3,27,0,53.9,230,67,97,False,327.2,167,67,1738,,2021-03-06T15:00:26.500226Z,44,0,0,None,0,,103914.jpg,3.0,0,0,Taylor,1.4,False,None,a,4,90,46.0,330,117,64,610114,54,850871,2616,0.3,14.5,Taylor,1
0,0,254,100,100,8,172782,None,,0,0,-1,1,193.7,155,100,1,,0,3,2.0,0.0,0,Josh,2.0,25,0,69.3,167,89,98,False,260.4,205,82,2050,,2021-01-25T21:30:18.982874Z,49,0,0,None,0,,172782.jpg,2.2,0,0,Brownhill,0.0,False,None,a,4,90,238.0,128,75,53,8009,57,9311,43,0.4,10.8,Brownhill,1
0,0,9,100,100,0,220037,None,,0,0,0,0,0.0,500,28,None,,0,1,0.0,0.0,0,Bailey,0.0,5,0,0.6,477,36,99,False,6.4,466,36,90,,2021-01-11T12:00:21.252081Z,40,0,0,None,0,,220037.jpg,0.0,0,1,Peacock-Farrell,1.1,False,None,a,4,90,0.0,473,21,0,84230,101,98419,991,0.0,0.0,Peacock-Farrell,0
3,6,358,100,100,9,433154,2,,0,0,-3,3,555.8,25,20,4,,1,3,4.7,0.0,0,Dwight,4.7,34,2,115.1,60,35,100,False,429.2,93,31,2316,,2020-12-22T01:00:16.249461Z,57,0,0,None,0,,433154.jpg,3.1,0,0,McNeil,0.4,False,None,a,4,90,163.0,177,94,85,50785,1207,85803,820,0.8,14.9,McNeil,1
0,0,35,100,100,0,218023,None,,0,0,-2,2,21.2,371,137,None,,0,2,0.0,0.0,0,Jimmy,0.0,5,1,12.6,381,139,519,False,66.2,376,144,180,,2021-01-01T10:30:19.319929Z,38,0,0,None,0,,218023.jpg,4.0,0,0,Dunne,4.3,False,None,a,4,90,38.0,341,121,8,1035078,3630,822842,5547,0.0,2.1,Dunne,0
